SiteNumber, SiteName, SiteCategory, SiteAgency, SiteLongitude, SiteLatitude, SiteNWISURL
"09362520","ANIMAS RIVER BLW DURANGO PUMP PLANT NR DURANGO, CO","ST","USGS",-107.87258330,37.24926389,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09362520"
"09363500","ANIMAS RIVER NEAR CEDAR HILL, NM","ST","USGS",-107.87533330,37.03656944,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09363500"
"09371000","MANCOS RIVER NEAR TOWAOC, CO.","ST","USGS",-108.74148380,37.02749425,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09371000"
"09371492","MUD CREEK AT STATE HIGHWAY 32, NEAR CORTEZ, CO.","ST","USGS",-108.66120670,37.31277160,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09371492"
"09371520","MCELMO CREEK ABOVE TRAIL CANYON NEAR CORTEZ, CO","ST","USGS",-108.70065270,37.32666010,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09371520"
"09372000","MCELMO CREEK NEAR COLORADO-UTAH STATE LINE","ST","USGS",-109.01566600,37.32415968,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09372000"
"382628104493700","TURKEY CR WEST SEEP BL TELLER RES NR STONE CITY,CO","ST","USGS",-104.82694440,38.44111110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=382628104493700"
"382629104493000","TURKEY C EAST SEEP BL TELLER RES NR STONE CITY, CO","ST","USGS",-104.82583330,38.44138889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=382629104493000"
"383619104520401","LYTLE DITCH AT FT. CARSON, CO","ST-DCH","USGS",-104.86830990,38.60527350,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=383619104520401"
"383926107593001","LOUTSENHIZER ARROYO AT HWY 50 NEAR OLATHE CO","ST","USGS",-107.99228860,38.65720700,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=383926107593001"
"384037104472001","MERRIAMS ROCK CREEK DITCH AT FT. CARSON, CO","ST-DCH","USGS",-104.78941820,38.67694000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=384037104472001"
"384047104510301","RIPLEY DITCH FROM L. FOUNTAIN CR AT FT. CARSON, CO","ST-DCH","USGS",-104.85136320,38.67971594,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=384047104510301"
"384048104504901","WOMACK DITCH FROM L. FOUNTAIN CR NR FT. CARSON, CO","ST-DCH","USGS",-104.84802980,38.67999380,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=384048104504901"
"385106106571000","SLATE R AB BAXTER GL @HWY 135 NR CRESTED BUTTE, CO","ST","USGS",-106.95337730,38.85165929,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=385106106571000"
"391953108130201","ROAN CREEK AT DE BEQUE, CO.","ST","USGS",-108.21780560,39.33119444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391953108130201"
"393109104464500","CHERRY CREEK NEAR PARKER, CO","ST","USGS",-104.77969750,39.51915570,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393109104464500"
"394220106431500","EAGLE RIVER BELOW MILK CREEK NEAR WOLCOTT, CO","ST","USGS",-106.72583330,39.70500000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394220106431500"
"394329104490101","TOLL GATE CREEK ABOVE 6TH AVE AT AURORA, CO","ST","USGS",-104.81789440,39.72508889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394329104490101"
"394839104570300","SAND CREEK AT MOUTH NR COMMERCE CITY,CO","ST","USGS",-104.95158330,39.81097220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394839104570300"
"401723105400000","ANDREWS CREEK-LOCH VALE-RMNP","ST","USGS",-105.66666670,40.29000000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401723105400000"
"401727105400000","ANDREWS SPRING 1","SP","USGS",-105.66722720,40.29081794,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401727105400000"
"401733105392404","THE LOCH OUTLET - LOCH VALE","ST","USGS",-105.65444440,40.29305556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401733105392404"
"402114105350101","BIG THOMPSON BL MORAINE PARK NR ESTES PARK, CO","ST","USGS",-105.58416790,40.35387290,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402114105350101"
