SiteNumber, SiteName, SiteCategory, SiteAgency, SiteLongitude, SiteLatitude, SiteNWISURL
"02326550","AUCILLA RIVER NR MOUTH NEAR NUTALL RISE, FL","ES","USGS",-83.97977280,30.11234694,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02326550"
"02344350","FLINT RIVER NEAR LOVEJOY, GA","ST","USGS",-84.38472220,33.41555556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02344350"
"02344396","FLINT RIVER AT WOOLSEY ROAD, NEAR WOOLSEY, GA","ST","USGS",-84.39444440,33.35972220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02344396"
"02433500","TOMBIGBEE RIVER AT BIGBEE, MS","ST","USGS",-88.51361110,34.01138889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02433500"
"02437000","TOMBIGBEE RIVER NR AMORY, MS","ST","USGS",-88.55111110,33.98555556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02437000"
"02489500","Pearl River near Bogalusa, LA","ST","USGS",-89.82090720,30.79324276,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02489500"
"02491500","Bogue Chitto River at Franklinton, LA","ST","USGS",-90.16203000,30.84296176,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=02491500"
"03131975","Cedar Fork near Bellville OH","ST","USGS",-82.54905730,40.62366995,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=03131975"
"03132000","Clear Fork at Butler OH","ST","USGS",-82.42210840,40.59367100,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=03132000"
"03329000","WABASH RIVER AT LOGANSPORT, IN","ST","USGS",-86.37749979,40.74642866,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=03329000"
"03329500","WABASH RIVER AT DELPHI, IN","ST","USGS",-86.69791670,40.59127778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=03329500"
"03335500","WABASH RIVER AT LAFAYETTE, IN","ST","USGS",-86.89694440,40.42194444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=03335500"
"03351350","WHITE RIVER AT 16TH STREET AT INDIANAPOLIS, IN","ST","USGS",-86.19811110,39.78866667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=03351350"
"03353415","SCHOOL BRANCH AT MALONEY ROAD NEAR BROWNSBURG, IN","ST","USGS",-86.35544440,39.88577778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=03353415"
"03353430","SCHOOL BRANCH AT NOBLE DRIVE AT BROWNSBURG, IN","ST","USGS",-86.34650000,39.84694444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=03353430"
"03353637","LITTLE BUCK CREEK NEAR INDIANAPOLIS, IN","ST","USGS",-86.19637680,39.66671210,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=03353637"
"03353638","LITTLE BUCK CREEK AT TIBBS AV NR INDIANAPOLIS, IN","ST","USGS",-86.21561110,39.66963889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=03353638"
"03360590","EPSOM LATERAL NEAR PLAINVILLE, IN","ST-CA","USGS",-87.07888889,38.81241667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=03360590"
"03365500","EAST FORK WHITE RIVER AT SEYMOUR, IN","ST","USGS",-85.89914440,38.98255300,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=03365500"
"03426490","CUMBERLAND RIVER AT EDENWOLD, TN","ST","USGS",-86.68833330,36.28750000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=03426490"
"03430250","CUMBERLAND RIVER AT STONES RIVER NEAR HERMITAGE,TN","ST","USGS",-86.66527780,36.19166667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=03430250"
"03430320","CUMBERLAND RIVER AT BRILEY PKWY NR INGLEWOOD, TN","ST","USGS",-86.71250000,36.23527778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=03430320"
"03431091","CUMBERLAND R AT OMOHUNDRO WTR PLT AT NASHVILLE, TN","ST","USGS",-86.72138660,36.16533430,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=03431091"
"03431500","CUMBERLAND RIVER AT NASHVILLE, TN","ST","USGS",-86.77267640,36.16149840,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=03431500"
"03431514","CUMBERLAND RIVER NEAR BORDEAUX, TN","ST","USGS",-86.83222180,36.18311180,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=03431514"
"04010510","GRAND PORTAGE RIVER AT GRAND PORTAGE MN","ST","USGS",-89.68342330,47.96349820,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04010510"
"04015330","KNIFE RIVER NEAR TWO HARBORS, MN","ST","USGS",-91.79240130,46.94688005,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04015330"
"04015438","ST. LOUIS RIVER NEAR SKIBO, MN","ST","USGS",-92.04000000,47.48111110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04015438"
"04024430","NEMADJI RIVER NEAR SOUTH SUPERIOR, WI","ST","USGS",-92.09388890,46.63333330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04024430"
"04025500","BOIS BRULE RIVER AT BRULE, WI","ST","USGS",-91.59527780,46.53777778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04025500"
"04026005","BOIS BRULE RIVER NEAR LAKE SUPERIOR, WI","ST","USGS",-91.60213040,46.70549328,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04026005"
"04026157","SISKIWIT RIVER AT CTY HWY C NEAR CORNUCOPIA, WI","ST","USGS",-91.09307780,46.80483330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04026157"
"04026160","SISKIWIT RIVER AT CORNUCOPIA, WI","ST","USGS",-91.09138890,46.85472220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04026160"
"040263205","WHITTLESEY CREEK NEAR ASHLAND, WI","ST","USGS",-90.96324370,46.59438708,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=040263205"
"04026390","BEARTRAP CREEK AT U.S. HIGHWAY 2 NEAR ASHLAND, WI","ST","USGS",-90.76027780,46.60916667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04026390"
"04026561","TYLER FORKS RIVER AT STRICKER ROAD NEAR MELLEN, WI","ST","USGS",-90.59000000,46.39472220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04026561"
"04026740","MARENGO RIVER NEAR MELLEN, WI","ST","USGS",-90.73629670,46.41661565,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04026740"
"04027000","BAD RIVER NEAR ODANAH, WI","ST","USGS",-90.69629700,46.48661440,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04027000"
"04027500","WHITE RIVER NEAR ASHLAND, WI","ST","USGS",-90.90416670,46.49722220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04027500"
"04027595","BAD RIVER AT ODANAH, WI","ST","USGS",-90.68712850,46.61022045,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04027595"
"040276505","DENOMIE CREEK AT MAPLE STREET NEAR ODANAH, WI","ST","USGS",-90.65227220,46.60133610,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=040276505"
"04031000","BLACK RIVER NEAR BESSEMER, MI","ST","USGS",-90.07461790,46.51133610,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04031000"
"04032000","PRESQUE ISLE RIVER NEAR TULA, MI","ST","USGS",-89.77722220,46.54722220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04032000"
"04033000","MIDDLE BRANCH ONTONAGON RIVER NEAR PAULDING, MI","ST","USGS",-89.07652850,46.35689160,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04033000"
"04036000","WEST BRANCH ONTONAGON RIVER NEAR BERGLAND, MI","ST","USGS",-89.54181970,46.58744710,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04036000"
"04037400","CISCO LAKE NEAR WATERSMEET, MI","LK","USGS",-89.45209130,46.25272620,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04037400"
"04037500","CISCO BRANCH ONTONAGON R AT CISCO LAKE OUTLET, MI","ST","USGS",-89.45247220,46.25330556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04037500"
"04040000","ONTONAGON RIVER NEAR ROCKLAND, MI","ST","USGS",-89.20708600,46.72077420,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04040000"
"04040500","STURGEON RIVER NEAR SIDNAW, MI","ST","USGS",-88.57596970,46.58410589,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04040500"
"04041500","STURGEON RIVER NEAR ALSTON, MI","ST","USGS",-88.66241670,46.72583330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04041500"
"04043016","PILGRIM RIVER AT PARADISE RD NR DODGEVILLE, MI","ST","USGS",-88.55067920,47.08409430,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04043016"
"04043050","TRAP ROCK RIVER NEAR LAKE LINDEN, MI","ST","USGS",-88.38539280,47.22853637,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04043050"
"04044003","DEAD RIVER AT MARQUETTE, MI","ST","USGS",-87.41036110,46.57169440,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04044003"
"04045500","TAHQUAMENON RIVER NEAR PARADISE, MI","ST","USGS",-85.26963889,46.57458330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04045500"
"04046000","BLACK RIVER NEAR GARNET, MI","ST","USGS",-85.36605560,46.11780556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04046000"
"04056500","MANISTIQUE RIVER NEAR MANISTIQUE, MI","ST","USGS",-86.16124900,46.03052857,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04056500"
"04057510","STURGEON RIVER NEAR NAHMA JUNCTION, MI","ST","USGS",-86.70569970,45.94302350,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04057510"
"04057800","MIDDLE BRANCH ESCANABA RIVER AT HUMBOLDT, MI","ST","USGS",-87.88652380,46.49910267,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04057800"
"04057813","GREENWOOD DIVERSION NEAR GREENWOOD, MI","ST","USGS",-87.76957950,46.43438238,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04057813"
"04058100","MIDDLE BRANCH ESCANABA RIVER NR PRINCETON, MI","ST","USGS",-87.50208170,46.31716490,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04058100"
"04063700","POPPLE RIVER NEAR FENCE, WI","ST","USGS",-88.46361110,45.76361110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04063700"
"04064500","PINE RIVER BELOW PINE R POWERPLANT NR FLORENCE, WI","ST","USGS",-88.22527780,45.83722220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04064500"
"04065106","MENOMINEE RIVER AT NIAGARA, WI","ST","USGS",-87.98055560,45.76777778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04065106"
"04066003","MENOMINEE RIVER BELOW PEMENE CREEK NR PEMBINE, WI","ST","USGS",-87.78697220,45.57947220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04066003"
"04066030","MENOMINEE RIVER AT WHITE RAPIDS DAM NEAR BANAT, MI","ST","USGS",-87.80222220,45.48194440,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04066030"
"04066500","PIKE RIVER AT AMBERG, WI","ST","USGS",-88.00000000,45.50000000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04066500"
"04066800","MENOMINEE RIVER AT KOSS, MI","ST","USGS",-87.70205850,45.38719517,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04066800"
"04067500","MENOMINEE RIVER NEAR MC ALLISTER, WI","ST","USGS",-87.66333330,45.32583330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04067500"
"04067958","PESHTIGO RIVER NEAR WABENO, WI","ST","USGS",-88.30510990,45.38774406,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04067958"
"04069416","PESHTIGO RIVER AT PORTERFIELD, WI","ST","USGS",-87.80055560,45.14333330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04069416"
"04069500","PESHTIGO RIVER AT PESHTIGO, WI","ST","USGS",-87.74444440,45.04750000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04069500"
"04071000","OCONTO RIVER NEAR GILLETT, WI","ST","USGS",-88.30000000,44.86500000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04071000"
"04071765","OCONTO RIVER NEAR OCONTO, WI","ST","USGS",-87.98388889,44.86055556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04071765"
"04073365","FOX RIVER AT PRINCETON, WI","ST","USGS",-89.13333330,43.85111110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04073365"
"040734605","GREEN LAKE SW INLET @ CT HIGHWY K NR GREEN LAKE,WI","ST","USGS",-89.05686110,43.77711110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=040734605"
"04073462","WHITE CREEK AT SPRING GROVE ROAD NR GREEN LAKE, WI","ST","USGS",-88.92833330,43.81611110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04073462"
"04073466","SILVER CREEK AT SPAULDING ROAD NEAR GREEN LAKE, WI","ST","USGS",-88.90833330,43.83972220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04073466"
"04073500","FOX RIVER AT BERLIN, WI","ST","USGS",-88.95250000,43.95388889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04073500"
"04074950","WOLF RIVER AT LANGLADE, WI","ST","USGS",-88.73343980,45.18997026,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04074950"
"04077630","RED RIVER AT MORGAN ROAD NEAR MORGAN, WI","ST","USGS",-88.84427290,44.89803110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04077630"
"04078500","EMBARRASS RIVER NEAR EMBARRASS, WI","ST","USGS",-88.73611110,44.72472220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04078500"
"04079000","WOLF RIVER AT NEW LONDON, WI","ST","USGS",-88.74038120,44.39220260,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04079000"
"04082400","FOX RIVER AT OSHKOSH, WI","ST","USGS",-88.54094720,44.01359500,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04082400"
"04084911","PLUM CREEK NEAR WRIGHTSTOWN, WI","ST","USGS",-88.17121460,44.30554490,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04084911"
"04084927","WEST PLUM CREEK AT NEW ROAD NEAR WRIGHTSTOWN, WI","ST","USGS",-88.19183330,44.29925000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04084927"
"04085068","ASHWAUBENON CREEK NEAR LITTLE RAPIDS, WI","ST","USGS",-88.12704740,44.41415710,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04085068"
"040850684","ASHWAUBENON CREEK AT GRANT ST NR WEST DEPERE, WI","ST","USGS",-88.09888889,44.44500000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=040850684"
"04085074","DUTCHMAN CREEK AT CYRUS ST NR ASHWAUBENON, WI","ST","USGS",-88.14315880,44.46637920,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04085074"
"04085078","DUTCHMAN CREEK AT HANSEN RD AT ASHWAUBENON, WI","ST","USGS",-88.08700000,44.48350000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04085078"
"04085200","KEWAUNEE RIVER NEAR KEWAUNEE, WI","ST","USGS",-87.55647460,44.45833125,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04085200"
"04085427","MANITOWOC RIVER AT MANITOWOC, WI","ST","USGS",-87.71602780,44.10616667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04085427"
"04086000","SHEBOYGAN RIVER AT SHEBOYGAN, WI","ST","USGS",-87.75211110,43.74138889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04086000"
"04086500","CEDAR CREEK NEAR CEDARBURG, WI","ST","USGS",-87.97861110,43.32305556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04086500"
"04086600","MILWAUKEE RIVER NEAR CEDARBURG, WI","ST","USGS",-87.94250000,43.28027778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04086600"
"040869416","LINCOLN CREEK @ SHERMAN BOULEVARD AT MILWAUKEE, WI","ST","USGS",-87.96725000,43.09713889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=040869416"
"04087000","MILWAUKEE RIVER AT MILWAUKEE, WI","ST","USGS",-87.90897450,43.10001159,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04087000"
"04087030","MENOMONEE RIVER AT MENOMONEE FALLS, WI","ST","USGS",-88.10388889,43.17277778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04087030"
"04087050","LITTLE MENOMONEE RIVER NEAR FREISTADT, WI","ST","USGS",-88.03842310,43.20667408,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04087050"
"04087070","LITTLE MENOMONEE RIVER AT MILWAUKEE, WI","ST","USGS",-88.04361110,43.12361110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04087070"
"04087119","HONEY CREEK AT WAUWATOSA, WI","ST","USGS",-88.00511110,43.04383330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04087119"
"04087120","MENOMONEE RIVER AT WAUWATOSA, WI","ST","USGS",-87.99972220,43.04555556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04087120"
"04087142","MENOMONEE RIVER AT 16TH STREET AT MILWAUKEE, WI","ST","USGS",-87.93425200,43.03390256,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04087142"
"040871473","WILSON PARK CREEK AT GMIA INFALL AT MILWAUKEE, WI","ST","USGS",-87.88611110,42.94500000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=040871473"
"040871475","WILSON PARK CREEK @ GMIA OUTFALL #7 @ MILWAUKEE,WI","ST","USGS",-87.90694440,42.95666667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=040871475"
"040871476","HOLMES AVE CRK TRIB @ GMIA OUTFALL #1 AT MILWAUKEE","ST","USGS",-87.91027780,42.94444444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=040871476"
"040871488","WILSON PARK CK @ ST. LUKES HOSPITAL @ MILWAUKEE,WI","ST","USGS",-87.95194440,42.98972220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=040871488"
"04087159","KINNICKINNIC RIVER @ S. 11TH STREET @ MILWAUKEE,WI","ST","USGS",-87.92638889,42.99750000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04087159"
"04087170","MILWAUKEE RIVER AT MOUTH AT MILWAUKEE, WI","ST","USGS",-87.89833330,43.02444444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04087170"
"04087204","OAK CREEK AT SOUTH MILWAUKEE, WI","ST","USGS",-87.87000000,42.92500000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04087204"
"04087214","ROOT RIVER AT GRANGE AVENUE AT GREENFIELD, WI","ST","USGS",-88.01416670,42.94500000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04087214"
"04087220","ROOT RIVER NEAR FRANKLIN, WI","ST","USGS",-87.99583330,42.87361110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04087220"
"04087233","ROOT RIVER CANAL NEAR FRANKLIN, WI","ST-CA","USGS",-87.99472220,42.81555556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04087233"
"04087240","ROOT RIVER AT RACINE, WI","ST","USGS",-87.82361110,42.75138889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04087240"
"04087257","PIKE RIVER NEAR RACINE, WI","ST","USGS",-87.86055560,42.64694444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04087257"
"04092677","GRAND CALUMET RIVER AT INDUSTRIAL HWY AT GARY, IN","ST","USGS",-87.39365060,41.60781377,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04092677"
"04092750","INDIANA HARBOR CANAL AT EAST CHICAGO, IN","ST-CA","USGS",-87.46865290,41.64920230,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04092750"
"04092944","DEEP RIVER AT GRAND BLVD AT MERRILLVILLE, IN","ST","USGS",-87.25830560,41.45247220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04092944"
"04092964","TURKEY CREEK AT JOLIET ST AT SCHERERVILLE, IN","ST","USGS",-87.43300000,41.49238889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04092964"
"04092977","TURKEY CREEK AT 61ST AV AT MERRILLVILLE, IN","ST","USGS",-87.32375000,41.50744444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04092977"
"04093176","LITTLE CALUMET RIVER AT GRANT ST AT GARY, IN","ST","USGS",-87.35583330,41.56610556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04093176"
"04093250","LITTLE CALUMET RIVER NEAR LAKE STATION, IN","ST","USGS",-87.29944440,41.57250000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04093250"
"04093503","BURNS DITCH AT USHWY 20 AT LAKE STATION, IN","ST","USGS",-87.22050000,41.59383330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04093503"
"04096015","GALIEN RIVER NEAR SAWYER, MI","ST","USGS",-86.57502160,41.87365438,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04096015"
"04096405","ST. JOSEPH RIVER AT BURLINGTON, MI","ST","USGS",-85.07997640,42.10310140,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04096405"
"04096515","SOUTH BRANCH HOG CREEK NEAR ALLEN, MI","ST","USGS",-84.82774030,41.94865859,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04096515"
"04097500","ST. JOSEPH RIVER AT THREE RIVERS, MI","ST","USGS",-85.63277070,41.94032575,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04097500"
"040975299","PRAIRIE RIVER AT US 12 NEAR BURR OAK, MI","ST","USGS",-85.27083330,41.83638889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=040975299"
"04097540","PRAIRIE RIVER NEAR NOTTAWA, MI","ST","USGS",-85.40942800,41.88838304,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04097540"
"0409754132","SPRING CREEK AT RAMBADT ROAD NEAR CENTREVILLE, MI","ST","USGS",-85.48804390,41.94310510,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=0409754132"
"04098980","MILL CREEK AT QUAKER STREET NEAR MOTTVILLE, MI","ST","USGS",-85.74304939,41.83060445,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04098980"
"04099000","ST. JOSEPH RIVER AT MOTTVILLE, MI","ST","USGS",-85.75610470,41.80088279,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04099000"
"04101000","ST. JOSEPH RIVER AT ELKHART, IN","ST","USGS",-85.97500040,41.69171580,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04101000"
"04101225","ST. JOSEPH RIVER AT SOUTH BEND, IN","ST","USGS",-86.26783330,41.72027778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04101225"
"04101370","JUDY CREEK NEAR SOUTH BEND, IN","ST","USGS",-86.26278520,41.72865900,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04101370"
"04101500","ST. JOSEPH RIVER AT NILES, MI","ST","USGS",-86.25973250,41.82921380,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04101500"
"041015313","OSBORN DRAIN AT DEWEY LAKE ST NR GLENWOOD, MI","ST","USGS",-86.06890210,42.05587699,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=041015313"
"04101535","DOWAGIAC RIVER AT STATE HWY 51 NEAR DOWAGIAC, MI","ST","USGS",-86.10750000,42.02777778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04101535"
"04101590","DOWAGIAC CREEK AT DUTCH SETTLEMENT RD NR DOWAGIAC,","ST","USGS",-86.00277780,41.98361110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04101590"
"04101800","DOWAGIAC RIVER AT SUMNERVILLE, MI","ST","USGS",-86.21306760,41.91337970,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04101800"
"04102085","ST. JOSEPH R. MAIN CHAN. AT BL-94 AT BENTON HARBOR","ST","USGS",-86.47061389,42.11186389,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04102085"
"04102148","SOUTH BRANCH PAW PAW RIVER NEAR PAW PAW, MI","ST","USGS",-85.90140210,42.20059530,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04102148"
"04102500","PAW PAW RIVER AT RIVERSIDE, MI","ST","USGS",-86.36891240,42.18642675,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04102500"
"04102700","SOUTH BRANCH BLACK RIVER NEAR BANGOR, MI","ST","USGS",-86.18752650,42.35420009,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04102700"
"04103490","RICE CREEK AT MONROE STREET AT MARSHALL, MI","ST","USGS",-84.95859220,42.26643090,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04103490"
"04103500","KALAMAZOO RIVER AT MARSHALL, MI","ST","USGS",-84.96387000,42.26476430,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04103500"
"041035285","DICKINSON CREEK NEAR CERESCO, MI","ST","USGS",-85.11304350,42.29143066,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=041035285"
"04104945","WANADOGA CREEK NEAR BATTLE CREEK, MI","ST","USGS",-85.13166000,42.39642810,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=04104945"
